广东频道,#genre#
CCTV-11,http://111.165.213.195:8000/rtp/225.1.2.192:5002$1920x1080
CCTV-11,http://219.145.19.38:5555/rtp/239.112.205.213:5140$1920x1080
CCTV-11,http://60.7.56.33:4000/rtp/239.253.93.153:6321$1920x1080
CCTV-11,http://111.196.184.130:5555/rtp/239.3.1.152:8120$1920x1080
CCTV-11,http://118.79.7.119:6001/rtp/226.0.2.28:8136$720x576
CCTV-11,http://171.116.151.33:8084/rtp/226.0.2.28:8136$720x576
CCTV-11,http://171.105.201.164:4022/rtp/239.81.0.23:4056$720x576
CCTV-11,http://180.158.130.39:1024/rtp/239.45.1.196:5140$720x576
CCTV-11,http://60.186.200.183:8888/rtp/233.50.201.11:5140$720x576
CCTV-11,http://171.116.226.246:8085/rtp/226.0.2.28:8136$720x576
CCTV-11,http://118.81.35.18:8005/rtp/226.0.2.28:8136$720x576
CCTV-11,http://171.125.90.130:6000/rtp/226.0.2.28:8136$720x576
CCTV-11,http://171.116.226.246:8084/rtp/226.0.2.28:8136$720x576
CCTV-11,http://180.124.225.131:3000/rtp/239.49.1.11:6000
CCTV-11,http://115.150.15.242:5566/rtp/239.252.219.78:5140
CCTV-12,http://60.186.200.183:8888/rtp/233.50.201.123:5140$1920x1080
CCTV-12,http://60.7.56.33:4000/rtp/239.253.92.197:6062$1920x1080
CCTV-12,http://118.81.35.18:8002/rtp/226.0.2.164:9224$1920x1080
CCTV-12,http://61.188.254.218:9527/rtp/239.93.1.30:8124$1920x1080
CCTV-12,http://27.10.215.110:8005/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://171.116.226.246:8085/rtp/226.0.2.29:8144$720x576
CCTV-12,http://60.186.200.183:8888/rtp/233.50.201.12:5140$720x576
CCTV-12,http://118.81.35.18:8002/rtp/226.0.2.29:8144$720x576
CCTV-12,http://180.124.225.131:3000/rtp/239.49.8.135:6000
CCTV-12,http://180.124.225.131:3000/rtp/239.49.1.12:6000
CCTV-12,http://115.150.15.242:5566/rtp/239.252.220.187:5140
CCTV-12,http://118.183.212.29:6868/rtp/239.255.30.182:8231
CCTV-12,http://171.116.151.33:8084/rtp/226.0.2.164:9224
CCTV-12,http://171.116.151.33:8084/rtp/226.0.2.29:8144
CCTV-12,http://118.79.7.119:6001/rtp/226.0.2.164:9224
CCTV-13,http://60.7.56.33:4000/rtp/239.253.92.13:8008$1920x1080
CCTV-13,http://118.81.35.18:8005/rtp/226.0.2.165:9232$1920x1080
CCTV-13,http://60.186.200.183:8888/rtp/233.50.201.246:5140$1920x1080
CCTV-13,http://61.188.254.218:9527/rtp/239.93.0.66:5140$1920x1080
CCTV-13,http://sweetown.fun:4000/rtp/239.3.1.124:8128$1920x1080
CCTV-13,http://171.116.151.33:8084/rtp/226.0.2.30:8152$720x576
CCTV-13,http://171.116.226.246:8084/rtp/226.0.2.30:8152$720x576
CCTV-13,http://118.79.7.119:6001/rtp/226.0.2.30:8152$720x576
CCTV-13,http://60.186.200.183:8888/rtp/233.50.201.13:5140$720x576
CCTV-13,http://171.116.226.246:8085/rtp/226.0.2.30:8152$720x576
CCTV-13,http://180.124.225.131:3000/rtp/239.49.9.43:6000
CCTV-13,http://180.124.225.131:3000/rtp/239.49.1.13:6000
CCTV-13,http://115.150.15.242:5566/rtp/239.252.219.139:5140
CCTV-13,http://118.183.212.29:6868/rtp/239.255.29.28:8231
CCTV-13,http://171.116.151.33:8084/rtp/226.0.2.165:9232
CCTV-14,http://60.186.200.183:8888/rtp/233.50.201.124:5140$1920x1080
CCTV-14,http://171.125.90.130:6000/rtp/226.0.2.166:9240$1920x1080
CCTV-14,http://sweetown.fun:4000/rtp/239.3.1.65:8132$1920x1080
CCTV-14,http://27.10.215.110:8005/rtp/225.0.4.128:7980$1920x1080
CCTV-14,http://118.79.7.119:6001/rtp/226.0.2.31:8160$720x576
CCTV-14,http://171.116.226.246:8085/rtp/226.0.2.31:8160$720x576
CCTV-14,http://171.116.151.33:8084/rtp/226.0.2.31:8160$720x576
CCTV-14,http://171.116.226.246:8084/rtp/226.0.2.31:8160$720x576
CCTV-14,http://60.186.200.183:8888/rtp/233.50.201.14:5140$720x576
CCTV-14,http://171.125.90.130:6000/rtp/226.0.2.31:8160$720x576
CCTV-14,http://180.124.225.131:3000/rtp/239.49.8.136:6000
CCTV-14,http://180.124.225.131:3000/rtp/239.49.1.14:6000
CCTV-14,http://115.150.15.242:5566/rtp/239.252.220.92:5140
CCTV-14,http://118.183.212.29:6868/rtp/239.255.30.183:8231
CCTV-14,http://171.116.151.33:8084/rtp/226.0.2.166:9240
CCTV-15,http://111.165.213.195:8000/rtp/225.1.2.194:5002$1920x1080
CCTV-15,http://123.144.181.48:55555/rtp/225.0.4.220:7980$1920x1080
CCTV-15,http://114.243.96.249:8888/rtp/239.3.1.153:8136$1920x1080
CCTV-15,http://171.116.151.33:8084/rtp/226.0.2.32:8168$720x576
CCTV-15,http://171.116.226.246:8085/rtp/226.0.2.32:8168$720x576
CCTV-15,http://171.116.226.246:8084/rtp/226.0.2.32:8168$720x576
CCTV-15,http://118.81.35.18:8005/rtp/226.0.2.32:8168$720x576
CCTV-15,http://171.125.90.130:6000/rtp/226.0.2.32:8168$720x576
CCTV-15,http://60.186.200.183:8888/rtp/233.50.201.15:5140$720x576
CCTV-15,http://180.124.225.131:3000/rtp/239.49.1.15:6000
CCTV-15,http://115.150.15.242:5566/rtp/239.252.219.79:5140
CCTV-15,http://118.183.212.29:6868/rtp/239.255.30.68:8231
CCTV-15,http://171.116.151.33:8084/rtp/226.0.2.32:8168
CCTV-15,http://118.79.7.119:6001/rtp/226.0.2.32:8168
CCTV-15,http://171.116.226.246:8085/rtp/226.0.2.32:8168
CCTV-16,http://171.116.226.246:8085/rtp/226.0.2.169:9264$1920x1080
CCTV-16,http://171.125.90.130:6000/rtp/226.0.2.169:9264$1920x1080
CCTV-16,http://118.79.7.119:6001/rtp/226.0.2.169:9264$1920x1080
CCTV-16,http://118.81.35.18:8002/rtp/226.0.2.169:9264$1920x1080
CCTV-16,http://60.186.200.183:8888/rtp/233.50.201.192:5140$1920x1080
CCTV-16,http://60.26.62.168:8000/rtp/225.1.2.237:5002$1920x1080
CCTV-16,http://118.81.35.18:8005/rtp/226.0.2.169:9264$1920x1080
CCTV-16,http://118.183.212.29:6868/rtp/239.255.30.88:8231
CCTV-16,http://171.116.151.33:8084/rtp/226.0.2.169:9264
CCTV-16,http://118.79.7.119:6001/rtp/226.0.2.169:9264
CCTV-16,http://171.116.226.246:8085/rtp/226.0.2.169:9264
CCTV-16,http://116.28.125.24:7777/rtp/239.77.1.76:5146
CCTV-16,http://123.113.237.160:8888/rtp/239.3.1.183:8001
CCTV-16,http://123.113.237.160:8888/rtp/239.3.1.184:8001
CCTV-16,http://114.243.106.85:8888/rtp/239.3.1.183:8001
CCTV-17,http://60.7.56.33:4000/rtp/239.253.93.150:6318$1920x1080
CCTV-17,http://60.186.200.183:8888/rtp/233.50.200.113:5140$1920x1080
CCTV-17,http://118.81.35.18:8002/rtp/226.0.2.170:9272$1920x1080
CCTV-17,http://171.105.201.164:4022/rtp/239.81.0.227:4056$720x576
CCTV-17,http://60.186.200.183:8888/rtp/233.50.201.35:5140$720x576
CCTV-17,http://171.116.226.246:8084/rtp/226.0.2.207:9568$720x576
CCTV-17,http://171.116.226.246:8085/rtp/226.0.2.207:9568$720x576
CCTV-17,http://180.124.225.131:3000/rtp/239.49.1.7:6000
CCTV-17,http://115.150.15.242:5566/rtp/239.252.220.192:5140
CCTV-17,http://118.183.212.29:6868/rtp/239.255.30.96:8231
CCTV-17,http://171.116.151.33:8084/rtp/226.0.2.170:9272
CCTV-17,http://171.116.151.33:8084/rtp/226.0.2.207:9568
CCTV-17,http://118.79.7.119:6001/rtp/226.0.2.170:9272
CCTV-17,http://118.79.7.119:6001/rtp/226.0.2.207:9568
CCTV-17,http://171.116.226.246:8085/rtp/226.0.2.170:9272
卫视频道,#genre#
广东卫视,http://219.145.19.38:5555/rtp/239.112.205.66:5140$1920x1080
广东卫视,http://60.186.200.183:8888/rtp/233.50.200.187:5140$1920x1080
广东卫视,http://60.7.56.33:4000/rtp/239.253.92.206:8108$1920x1080
广东卫视,http://123.144.181.48:55555/rtp/225.0.4.84:7980$1920x1080
